Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-14	Hanko	Uusimaa (U)	Suomi	59.82677	22.93563		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-14	Hanko	Uusimaa (U)	Suomi	59.82834	22.94341		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-14	Lahti	Etelä-Häme (EH)	Suomi	61.01091	25.71536		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-13	Espoo	Uusimaa (U)	Suomi	60.16166	24.76749		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-13	Espoo	Uusimaa (U)	Suomi	60.18187	24.65952		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-13	Helsinki	Uusimaa (U)	Suomi	60.1799	24.99716		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-13	Helsinki	Uusimaa (U)	Suomi	60.18035	24.99678		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-13	Espoo	Uusimaa (U)	Suomi	60.16076	24.76926		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-13	Joensuu	Pohjois-Karjala (PK)	Suomi	62.58601	29.81234		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-12	Espoo	Uusimaa (U)	Suomi	60.1865	24.79979		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-12	Helsinki, Kerava, Sipoo, Tuusula, Vantaa	Uusimaa (U)	Suomi	60.3	25.1		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-12	Helsinki	Uusimaa (U)	Suomi	60.21812	24.95053		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-12	Helsinki	Uusimaa (U)	Suomi	60.20636	24.86436		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-12	Espoo	Uusimaa (U)	Suomi	60.23956	24.66706		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-12	Porvoo	Uusimaa (U)	Suomi	60.297	25.89122		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-12	Porvoo	Uusimaa (U)	Suomi	60.29702	25.89125		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-12	Salo	Varsinais-Suomi (V)	Suomi	60.17769	23.27606		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-12 [9:42-11:15]	Helsinki	Uusimaa (U)	Suomi	60.247028	25.168106	Sure	NEUTRAL	The Atlas of Finnish Fungi
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-11	Kaarina	Varsinais-Suomi (V)	Suomi	60.41145	22.38594		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-11	Espoo	Uusimaa (U)	Suomi	60.189997	24.66323	Sure	NEUTRAL	The Atlas of Finnish Fungi
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-11	Hirvensalmi, Mikkeli, Mäntyharju	Etelä-Savo (ES)	Suomi	61.5	27.1		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-11	Helsinki	Uusimaa (U)	Suomi	60.22824	25.04795		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-11	Helsinki	Uusimaa (U)	Suomi	60.20337	25.0675		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-10	Helsinki	Uusimaa (U)	Suomi	60.22992	25.14758		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)	1	2026-09-10	Heinävesi	Pohjois-Savo (PS)	Suomi	62.388045	28.789016	Sure	NEUTRAL	The Atlas of Finnish Fungi
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-07	Raasepori	Varsinais-Suomi (V)	Suomi	60.12979	23.49964	Sure	NEUTRAL	The Atlas of Finnish Fungi
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-07	Nurmijärvi	Uusimaa (U)	Suomi	60.38763	24.75059		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-07	Tohmajärvi	Pohjois-Karjala (PK)	Suomi	62.38981	30.08921		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-06	Espoo	Uusimaa (U)	Suomi	60.18239	24.72322		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-06	Helsinki	Uusimaa (U)	Suomi	60.17792	25.02612		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-05	Espoo	Uusimaa (U)	Suomi	60.31381	24.659		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-05	Kempele	Oulun Pohjanmaa (OP)	Suomi	64.90217	25.56941		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-05	Asikkala	Etelä-Häme (EH)	Suomi	61.231112	25.63621	Sure	NEUTRAL	The Atlas of Finnish Fungi
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-04	Kouvola	Etelä-Savo (ES)	Suomi	60.87781	26.75267		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-02	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.06151	25.52971		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-02	Sodankylä	Sompion Lappi (SoL)	Suomi	67.43176	26.59753		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-01	Lieksa	Pohjois-Karjala (PK)	Suomi	63.07896	29.82531		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-01	Kouvola	Etelä-Savo (ES)	Suomi	60.89446	26.78485		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-01	Kouvola	Etelä-Savo (ES)	Suomi	60.89463	26.78471		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-01	Lahti	Etelä-Häme (EH)	Suomi	61.00122	25.648966	Sure	NEUTRAL	The Atlas of Finnish Fungi
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-01	Lapinlahti	Pohjois-Savo (PS)	Suomi	63.34904	27.39251		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-09-01	Lieksa	Pohjois-Karjala (PK)	Suomi	63.07896	29.82535		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-30	Helsinki	Uusimaa (U)	Suomi	60.19842	25.10474		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-30	Helsinki, Sipoo	Uusimaa (U)	Suomi	60.1	25.1		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-30	Helsinki, Sipoo	Uusimaa (U)	Suomi	60.1	25.1		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-29	Helsinki	Uusimaa (U)	Suomi	60.16862	24.95207		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-29	Hartola	Etelä-Häme (EH)	Suomi	61.65121	26.0719		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-29	Isokyrö	Etelä-Pohjanmaa (EP)	Suomi	62.99006	22.1659		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-29	Tampere	Etelä-Häme (EH)	Suomi	61.54581	23.8058		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-29	Tampere	Etelä-Häme (EH)	Suomi	61.49566	23.82796		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-29	Pudasjärvi	Oulun Pohjanmaa (OP)	Suomi	65.3	26.9		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-27	Nurmes	Pohjois-Karjala (PK)	Suomi	63.77461	28.58859		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-27	Viitasaari	Pohjois-Häme (PH)	Suomi	63.09018	25.83131		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-27	Kouvola	Etelä-Savo (ES)	Suomi	60.87787	26.74001		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-27	Nurmes	Pohjois-Karjala (PK)	Suomi	63.46801	29.18777		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-26	Vantaa	Uusimaa (U)	Suomi	60.30806	24.83269		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-26	Hirvensalmi	Etelä-Savo (ES)	Suomi	61.77684	26.75984		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-26	Lapinlahti	Pohjois-Savo (PS)	Suomi	63.33786	27.34598		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-26	Lapinlahti	Pohjois-Savo (PS)	Suomi	63.33783	27.34354		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-26	Lieksa	Pohjois-Karjala (PK)	Suomi	63.07429	29.8336		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-26	Kitee	Pohjois-Karjala (PK)	Suomi	62.19585	29.5267		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-25	Ylivieska	Keski-Pohjanmaa (KP)	Suomi	64.06579	24.50257		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-25	Kouvola	Etelä-Savo (ES)	Suomi	61.19605	26.87958		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Lapinlahti	Pohjois-Savo (PS)	Suomi	63.3596	27.3963		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Kuopio, Lapinlahti	Pohjois-Savo (PS)	Suomi	63.3	27.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Lapinlahti	Pohjois-Savo (PS)	Suomi	63.35959	27.40053		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Kuopio, Lapinlahti	Pohjois-Savo (PS)	Suomi	63.3	27.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Kuopio, Lapinlahti	Pohjois-Savo (PS)	Suomi	63.3	27.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Lapinlahti	Pohjois-Savo (PS)	Suomi	63.35965	27.39582		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Kuopio, Lapinlahti	Pohjois-Savo (PS)	Suomi	63.3	27.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Jyväskylä	Etelä-Häme (EH)	Suomi	62.12117	25.76901		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Polvijärvi	Pohjois-Karjala (PK)	Suomi	62.80823	29.531		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Kouvola	Etelä-Savo (ES)	Suomi	61.17579	26.86962		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Kuopio	Pohjois-Savo (PS)	Suomi	62.78803	27.28837		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.08199	21.62251		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-24 [9:50-10:42]	Sysmä	Etelä-Häme (EH)	Suomi	61.495947	25.684131	Sure	NEUTRAL	The Atlas of Finnish Fungi
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-23	Helsinki	Uusimaa (U)	Suomi	60.15888	24.91298		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-23	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.01332	22.10213		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-23	Pori	Satakunta (St)	Suomi	61.68843	21.53807		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-22	Puumala, Ruokolahti	Etelä-Savo (ES)	Suomi	61.5	28.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-22	Liminka	Oulun Pohjanmaa (OP)	Suomi	64.77186	25.4007		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-22	Kitee	Pohjois-Karjala (PK)	Suomi	61.88564	29.69038		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-21	Kangasniemi	Etelä-Savo (ES)	Suomi	61.84345	26.45377		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-21	Kangasniemi	Etelä-Savo (ES)	Suomi	61.84469	26.4553		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-21	Rovaniemi	Perä-Pohjanmaa (PeP)	Suomi	66.49157	25.69718		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-20	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.02078	25.48278		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-20	Laihia	Etelä-Pohjanmaa (EP)	Suomi	62.79377	22.28167		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-20	Viitasaari	Pohjois-Häme (PH)	Suomi	63.08823	26.04663		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-20	Rovaniemi	Perä-Pohjanmaa (PeP)	Suomi	66.51002	25.68322		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-19	Laihia	Etelä-Pohjanmaa (EP)	Suomi	62.90743	22.07124		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-19	Rovaniemi	Perä-Pohjanmaa (PeP)	Suomi	66.51373	25.6906		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-19	Rovaniemi	Perä-Pohjanmaa (PeP)	Suomi	66.50653	25.69452		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-18	Ylitornio	Perä-Pohjanmaa (PeP)	Suomi	66.30565	23.67012		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-18	Seinäjoki	Etelä-Pohjanmaa (EP)	Suomi	62.76515	22.85514		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-18	Nokia	Etelä-Häme (EH)	Suomi	61.48031	23.5012		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-17	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.07841	25.74136		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-17	Alajärvi	Keski-Pohjanmaa (KP)	Suomi	62.85093	23.84318		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-16	Kuhmoinen	Etelä-Häme (EH)	Suomi	61.64698	25.00304		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-16	Sotkamo	Kainuu (Kn)	Suomi	64.14118	28.25565		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)	4	2026-08-16	Rovaniemi	Perä-Pohjanmaa (PeP)	Suomi	66.500089	25.746352	Sure	NEUTRAL	The Atlas of Finnish Fungi
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-14	Porvoo	Uusimaa (U)	Suomi	60.402903	25.747026	Sure	NEUTRAL	The Atlas of Finnish Fungi
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-14	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.02067	25.4595		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-14	Liminka	Oulun Pohjanmaa (OP)	Suomi	64.77202	25.40084		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)	1	2026-08-14	Nokia	Etelä-Häme (EH)	Suomi	61.480158	23.363846	Sure	NEUTRAL	Notebook, general observations
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-13	Iisalmi	Pohjois-Savo (PS)	Suomi	63.64638	27.16687		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-13	Ylöjärvi	Etelä-Häme (EH)	Suomi	61.54675	23.56933		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-13	Iisalmi	Pohjois-Savo (PS)	Suomi	63.5386	27.467		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-13	Kaarina	Varsinais-Suomi (V)	Suomi	60.44979	22.45133		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-13	Tampere	Etelä-Häme (EH)	Suomi	61.49227	23.79665		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-12	Sonkajärvi	Pohjois-Savo (PS)	Suomi	63.55959	27.57506		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-12	Kuopio	Pohjois-Savo (PS)	Suomi	62.90794	27.56245		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-11	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.05656	25.48036		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-11	Ypäjä	Etelä-Häme (EH)	Suomi	60.77386	23.34086		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-10	Oulainen	Keski-Pohjanmaa (KP)	Suomi	64.27791	24.9564		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)	1	2026-08-10	Urjala	Etelä-Häme (EH)	Suomi	61.022979	23.516204	Sure	NEUTRAL	Notebook, general observations
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-09	Kangasala, Orivesi, Pälkäne	Etelä-Häme (EH)	Suomi	61.5	24.5		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)	Runsaasti	2026-08-09	Tyrnävä	Oulun Pohjanmaa (OP)	Suomi	64.756258	25.886907	Sure	NEUTRAL	Notebook, general observations
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-09	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.26707	25.8647		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-09	Masku, Mynämäki, Nousiainen, Pöytyä, Rusko, Turku	Satakunta (St), Varsinais-Suomi (V)	Suomi	60.7	22.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-09	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.06511	25.46256		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-09	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.2666	25.8651		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-09	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.2615	25.86529		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-09	Juupajoki, Mänttä-Vilppula, Orivesi, Ruovesi	Etelä-Häme (EH)	Suomi	61.9	24.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-09	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.05835	25.60105		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-09	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.26633	25.86524		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-09	Vihti	Varsinais-Suomi (V)	Suomi	60.31322	24.45124		NEUTRAL	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-08	Nokia	Etelä-Häme (EH)	Suomi	61.4951	23.46947		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-08	Kuopio	Pohjois-Savo (PS)	Suomi	62.92214	27.31097		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-08	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.256	25.7575		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-08	Vantaa	Uusimaa (U)	Suomi	60.26022	24.84295		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-07	Vehmaa	Varsinais-Suomi (V)	Suomi	60.74542	21.75615		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)	runsaasti	2026-08-07	Muhos	Oulun Pohjanmaa (OP)	Suomi	64.804981	25.966833	Sure	NEUTRAL	Notebook, general observations
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-07	Turku	Varsinais-Suomi (V)	Suomi	60.46964	22.33048		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-07	Liminka	Oulun Pohjanmaa (OP)	Suomi	64.77252	25.40438		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-07	Aura, Kaarina, Lieto, Paimio, Turku	Varsinais-Suomi (V)	Suomi	60.5	22.5		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-07 [15:32-18:19]	Kemiönsaari, Salo, Sauvo	Varsinais-Suomi (V)	Suomi	60.214163	22.936706	Sure	NEUTRAL	The Atlas of Finnish Fungi
herkkutatti (fi) — Boletus edulis	herkkutatti (fi)		2026-08-06	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.24804	25.65536		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
