Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-15	Turku	Varsinais-Suomi (V)	Suomi	60.42535	22.2794		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-15	Aura, Lieto, Loimaa, Pöytyä	Satakunta (St), Varsinais-Suomi (V)	Suomi	60.7	22.7		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-15	Reisjärvi	Keski-Pohjanmaa (KP)	Suomi	63.6797	25.14741		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-14	Taivalkoski	Koillismaa (Ks)	Suomi	65.70461	27.98019	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-14	Porvoo	Uusimaa (U)	Suomi	60.401712	25.74719	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-13	Iisalmi	Pohjois-Savo (PS)	Suomi	63.54024	27.46894		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-13	Turku	Varsinais-Suomi (V)	Suomi	60.55535	22.31013		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-09	Saarijärvi	Pohjois-Häme (PH)	Suomi	62.78758	24.84002		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-07	Helsinki	Uusimaa (U)	Suomi	60.17587	25.02748		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-06	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.24672	25.66215		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-05	Asikkala	Etelä-Häme (EH)	Suomi	61.28258	25.76595		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-05	Turku	Varsinais-Suomi (V)	Suomi	60.43565	22.17942		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-04	Vihti	Varsinais-Suomi (V)	Suomi	60.32935	24.5455		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)	20	2026-08-04	Joensuu	Pohjois-Karjala (PK)	Suomi	62.581705	29.820889	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-04	Äänekoski	Pohjois-Häme (PH)	Suomi	62.61152	25.97299		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-04	Kuhmoinen	Etelä-Häme (EH)	Suomi	61.5841	24.96738		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-03 [14:26-17:38]	Salo	Varsinais-Suomi (V)	Suomi	60.398651	23.095319	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-08-01	Espoo	Uusimaa (U)	Suomi	60.194286	24.689724	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-30	Tampere	Etelä-Häme (EH)	Suomi	61.5097	23.81999		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-30	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.08418	21.62483		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-28	Hyvinkää, Nurmijärvi, Tuusula, Vantaa	Uusimaa (U)	Suomi	60.5	24.9		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-28	Kirkkonummi	Uusimaa (U)	Suomi	60.15244	24.55694		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-26	Puolanka	Kainuu (Kn)	Suomi	64.70552	27.31864		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-26	Mänttä-Vilppula	Etelä-Häme (EH)	Suomi	61.99816	24.32116		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)	15	2026-07-26 [10:00-12:00]	Parikkala	Laatokan Karjala (LK)	Suomi	61.618867	29.474582	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-25 - 2026-07-29	Espoo	Uusimaa (U)	Suomi	60.292403	24.572999	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2026-07-25	Helsinki	Uusimaa (U)	Suomi	60.23933	24.90725		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)	3	2026-07-24	Turku	Varsinais-Suomi (V)	Suomi	60.491	22.297	Sure	NEUTRAL	The Atlas of Finnish Fungi
