Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-11-08	Parainen	Varsinais-Suomi (V)	Suomi	60.32342	22.30356		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-11-03	Savonlinna	Etelä-Savo (ES)	Suomi	61.87639	28.86748		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-10-25 [11:00-11:48]	Sysmä	Etelä-Häme (EH)	Suomi	61.530564	25.671512	Sure	NEUTRAL	Fourth Finnish Bird Atlas 2022–2025, observations from FinBIF Notebook
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-10-25 [11:00-11:48]	Sysmä	Etelä-Häme (EH)	Suomi	61.530247	25.670869	Sure	NEUTRAL	Fourth Finnish Bird Atlas 2022–2025, observations from FinBIF Notebook
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-10-14	Porvoo	Uusimaa (U)	Suomi	60.3608	25.72209		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-10-11	Espoo	Uusimaa (U)	Suomi	60.32779	24.694521	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-10-11	Kokkola	Keski-Pohjanmaa (KP)	Suomi	63.82263	23.04262		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-10-02	Raasepori	Uusimaa (U)	Suomi	59.943998	23.509586	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-28	Kuopio	Pohjois-Savo (PS)	Suomi	62.88352	27.62179		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-28	Hämeenlinna	Etelä-Häme (EH)	Suomi	60.993536	24.41573	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-27	Keminmaa	Perä-Pohjanmaa (PeP)	Suomi	65.81497	24.51601	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-27	Mikkeli	Etelä-Savo (ES)	Suomi	61.48776	27.39775		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-27	Porvoo	Uusimaa (U)	Suomi	60.39854	25.62074		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
