Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	1	2025-08-17	Enontekiö	Enontekiön Lappi (EnL)	Suomi	69.069444	20.724734	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	couple	2025-08-07 - 2025-08-31	Laukaa	Pohjois-Häme (PH)	Suomi	62.487792	25.751753	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2025-07-09	Äänekoski	Pohjois-Häme (PH)	Suomi	62.61092	25.71106		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2025-06-04	Kruunupyy	Keski-Pohjanmaa (KP)	Suomi	63.716936	23.039228		NEUTRAL	Notebook, general observations
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	muutama	2024-10-29 - 2024-11-02	Porvoo	Uusimaa (U)	Suomi	60.493296	25.785443	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	muutama	2024-10-29	Porvoo	Uusimaa (U)	Suomi	60.493296	25.785443	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	2	2024-10-27	Nokia	Etelä-Häme (EH)	Suomi	61.484213	23.551332	Sure	NEUTRAL	Notebook, general observations
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-23	Lohja	Varsinais-Suomi (V)	Suomi	60.27903	24.02855		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-18 - 2024-10-20	Hanko	Uusimaa (U)	Suomi	59.829488	23.032434	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-18	Espoo	Uusimaa (U)	Suomi	60.13028	24.685		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-18	Hyvinkää, Nurmijärvi, Vihti	Uusimaa (U), Varsinais-Suomi (V)	Suomi	60.5	24.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-16 [15:05] - 2024-10-22 [18:24]	Salo	Varsinais-Suomi (V)	Suomi	60.095035	22.870395	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-13	Aura, Lieto, Loimaa, Pöytyä	Satakunta (St), Varsinais-Suomi (V)	Suomi	60.7	22.7		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-13	Porvoo	Uusimaa (U)	Suomi	60.36747	25.55229		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-12	Sauvo	Varsinais-Suomi (V)	Suomi	60.28596	22.52915		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-11	Helsinki	Uusimaa (U)	Suomi	60.17992	24.99743		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-11 [9:28]	Espoo	Uusimaa (U)	Suomi	60.192022	24.707557	Sure	NEUTRAL	Notebook, general observations
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-09	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.11751	25.39147		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-08	Raisio	Varsinais-Suomi (V)	Suomi	60.50209	22.20559		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-07	Porvoo	Uusimaa (U)	Suomi	60.31284	25.57827		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-07	Tampere	Etelä-Häme (EH)	Suomi	61.50993	23.78573		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-06	Helsinki	Uusimaa (U)	Suomi	60.22011	25.00876		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-06	Urjala	Etelä-Häme (EH)	Suomi	61.05716	23.44017		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-06	Helsinki	Uusimaa (U)	Suomi	60.278	25.19264		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-06	Espoo	Uusimaa (U)	Suomi	60.28239	24.61091		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-06	Espoo	Uusimaa (U)	Suomi	60.28777	24.5953		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-05	Espoo	Uusimaa (U)	Suomi	60.13056	24.69861		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-05	Espoo	Uusimaa (U)	Suomi	60.1325	24.69194		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-05	Helsinki	Uusimaa (U)	Suomi	60.20626	24.99889		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-10-01 [16:30-17:16]	Espoo, Kirkkonummi	Uusimaa (U)	Suomi	60.16428	24.565163	Sure	NEUTRAL	Notebook, general observations
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-30	Helsinki	Uusimaa (U)	Suomi	60.2242	25.0176		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-30	Närpiö	Etelä-Pohjanmaa (EP)	Suomi	62.52018	21.08039		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-29	Hanko	Uusimaa (U)	Suomi	59.904294	23.194126	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-29	Helsinki	Uusimaa (U)	Suomi	60.26953	24.91037		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-29	Iisalmi	Pohjois-Savo (PS)	Suomi	63.49709	26.86874		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-29	Helsinki	Uusimaa (U)	Suomi	60.19871	25.01482		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-27	Raisio	Varsinais-Suomi (V)	Suomi	60.4748	22.17112		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-26	Porvoo	Uusimaa (U)	Suomi	60.276227	25.795262	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-23	Hausjärvi, Hyvinkää, Riihimäki	Etelä-Häme (EH), Uusimaa (U)	Suomi	60.7	24.9		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-22	Lapinlahti	Pohjois-Savo (PS)	Suomi	63.24728	27.43261		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-22	Järvenpää	Uusimaa (U)	Suomi	60.48802	25.11533		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-22	Kaarina	Varsinais-Suomi (V)	Suomi	60.4401	22.37479		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-21	Nokia	Etelä-Häme (EH)	Suomi	61.470331	23.467398	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-21	Marttila	Varsinais-Suomi (V)	Suomi	60.6034	22.93319		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-21	Kuhmoinen	Etelä-Häme (EH)	Suomi	61.675318	25.004309	Sure	NEUTRAL	Notebook, general observations
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-21	Kirkkonummi	Uusimaa (U)	Suomi	60.281971	24.50114	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-20	Rovaniemi	Perä-Pohjanmaa (PeP)	Suomi	66.54398	25.84427		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-20	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.05922	25.46254		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-19	Rovaniemi	Perä-Pohjanmaa (PeP)	Suomi	66.50885	25.76326		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-18	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.13358	25.29215		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-18	Kolari	Kittilän Lappi (KiL)	Suomi	67.60147	24.11119		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-17	Lapinlahti	Pohjois-Savo (PS)	Suomi	63.3	27.5		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-17	Espoo	Uusimaa (U)	Suomi	60.29283	24.56308		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-17	Espoo	Uusimaa (U)	Suomi	60.17473	24.71257		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-17	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.176321	25.306736	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-17	Järvenpää	Uusimaa (U)	Suomi	60.48651	25.12494		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-16 [14:33-16:16]	Salo	Varsinais-Suomi (V)	Suomi	60.094943	22.868057	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-16	Salo	Varsinais-Suomi (V)	Suomi	60.094944	22.868059		NEUTRAL	Fungal collection of the Botanical Museum, University of Oulu (OULU)
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-15	Espoo	Uusimaa (U)	Suomi	60.28713	24.53566		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-15	Kittilä	Kittilän Lappi (KiL)	Suomi	67.5244	24.98157	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-15	Kemiönsaari, Raasepori, Salo	Varsinais-Suomi (V)	Suomi	60.1	22.9		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-15	Espoo	Uusimaa (U)	Suomi	60.16181	24.76241		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-15	Vantaa	Uusimaa (U)	Suomi	60.369257	25.068687	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	useita	2024-09-14	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.176367	25.390718	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	X	2024-09-14 [8:04-9:22]	Raasepori	Varsinais-Suomi (V)	Suomi	60.041719	23.708709	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	useita	2024-09-13	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.100873	21.66943	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	X	2024-09-13 [9:52-13:34]	Helsinki, Sipoo, Vantaa	Uusimaa (U)	Suomi	60.288705	25.191159	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-12	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.28436	25.79499		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-11	Jomala	Ahvenanmaa (A)	Suomi	60.19915	19.93556		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-11	Ranua	Perä-Pohjanmaa (PeP)	Suomi	65.92281	26.50152		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-11	Turku	Varsinais-Suomi (V)	Suomi	60.45958	22.16096		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-10	Lapinlahti	Pohjois-Savo (PS)	Suomi	63.31051	27.43358		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-09	Imatra	Etelä-Savo (ES)	Suomi	61.267091	28.859088	Sure	NEUTRAL	Notebook, general observations
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	Lukuisia laikuttain	2024-09-09	Joensuu	Pohjois-Karjala (PK)	Suomi	62.622092	29.658309	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-09	Kitee	Pohjois-Karjala (PK)	Suomi	61.94168	30.19445		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-08	Lapinlahti	Pohjois-Savo (PS)	Suomi	63.37091	27.40265		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-08	Kuopio, Siilinjärvi	Pohjois-Savo (PS)	Suomi	62.9	27.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-08	Keuruu	Pohjois-Häme (PH)	Suomi	62.20406	24.59773		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-08	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.06455	25.4724		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-08	Raasepori	Varsinais-Suomi (V)	Suomi	60.03449	23.60493		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-08	Kitee	Pohjois-Karjala (PK)	Suomi	62.083828	29.88697	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-08 [17:49-19:29]	Salo	Varsinais-Suomi (V)	Suomi	60.335229	23.213126	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Kitee	Pohjois-Karjala (PK)	Suomi	62.155452	29.989757	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Savonlinna	Etelä-Savo (ES)	Suomi	61.87994	28.86376		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Savonlinna	Etelä-Savo (ES)	Suomi	61.87994	28.86376		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Savonlinna	Etelä-Savo (ES)	Suomi	61.86917	28.86524		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Savonlinna	Etelä-Savo (ES)	Suomi	61.86917	28.86524		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Savonlinna	Etelä-Savo (ES)	Suomi	61.87222	28.86094		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Kokkola	Keski-Pohjanmaa (KP)	Suomi	63.84149	23.125		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Kruunupyy	Keski-Pohjanmaa (KP)	Suomi	63.64275	23.52322		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Savonlinna	Etelä-Savo (ES)	Suomi	61.87971	28.856		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Siuntio	Uusimaa (U)	Suomi	60.08053	24.29579		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Tervola	Perä-Pohjanmaa (PeP)	Suomi	66.03865	24.75124		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-07	Mikkeli	Etelä-Savo (ES)	Suomi	61.42881	27.55716		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-06	Kirkkonummi	Uusimaa (U)	Suomi	60.27629	24.46271		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-06	Lappeenranta	Etelä-Savo (ES)	Suomi	61.05268	28.13106		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-06	Tampere	Etelä-Häme (EH)	Suomi	61.49639	23.78294		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-06	Vaala	Kainuu (Kn)	Suomi	64.40858	27.07999		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-06	Nokia	Etelä-Häme (EH)	Suomi	61.49742	23.43897		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-06	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.06014	25.47546		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-06	Rovaniemi	Perä-Pohjanmaa (PeP)	Suomi	66.510459	25.692806	Sure	NEUTRAL	Notebook, general observations
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-05 [11:36-15:52]	Savonlinna	Etelä-Savo (ES)	Suomi	61.911961	29.046386	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-05	Espoo	Uusimaa (U)	Suomi	60.18035	24.72336		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-05	Kokkola	Keski-Pohjanmaa (KP)	Suomi	63.88347	23.07318		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	1	2024-09-05	Kajaani	Kainuu (Kn)	Suomi	63.995614	27.403744	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-04	Espoo	Uusimaa (U)	Suomi	60.19712	24.70028		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-04	Mikkeli	Etelä-Savo (ES)	Suomi	61.7	27.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-04	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.06319	25.46015		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-04	Tuusula	Uusimaa (U)	Suomi	60.49434	25.04652		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-04	Tuusula	Uusimaa (U)	Suomi	60.49435	25.0464		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-04	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.0633	25.45828		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-04	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.06412	25.4574		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-03	Vantaa	Uusimaa (U)	Suomi	60.277209	25.164004	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-03	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.0581	25.46092		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-03	Tampere	Etelä-Häme (EH)	Suomi	61.4744	23.75077		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-02	Keminmaa	Perä-Pohjanmaa (PeP)	Suomi	65.91246	24.75306		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-09-01	Kittilä	Kittilän Lappi (KiL)	Suomi	67.52444	24.981156	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	2	2024-09-01 [18:50]	Tampere	Etelä-Häme (EH)	Suomi	61.501402	23.783707		NEUTRAL	Notebook, general observations
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	useita	2024-08-31	Mustasaari	Etelä-Pohjanmaa (EP)	Suomi	63.274524	21.617422	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-31	Mustasaari, Uusikaarlepyy, Vöyri	Etelä-Pohjanmaa (EP), Keski-Pohjanmaa (KP)	Suomi	63.3	22.1		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-31	Oulu	Oulun Pohjanmaa (OP)	Suomi	64.93484	25.77247		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-31	Heinävesi	Pohjois-Savo (PS)	Suomi	62.39425	28.81729	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-31 [14:30-16:56]	Tampere	Etelä-Häme (EH)	Suomi	61.467377	23.813683	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-30	Sipoo	Uusimaa (U)	Suomi	60.2127	25.27293		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-30	Tampere	Etelä-Häme (EH)	Suomi	61.44097	23.84029		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-30	Mikkeli	Etelä-Savo (ES)	Suomi	61.45432	27.40032		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-29	Kuopio, Lapinlahti	Pohjois-Savo (PS)	Suomi	63.3	27.3		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-29	Espoo	Uusimaa (U)	Suomi	60.29711	24.61695		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-29	Espoo	Uusimaa (U)	Suomi	60.29837	24.62042		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-29 [17:32]	Espoo	Uusimaa (U)	Suomi	60.183615	24.730623	Sure	NEUTRAL	Notebook, general observations
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-27	Nurmijärvi	Uusimaa (U)	Suomi	60.3942	24.74786		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-27	Mustasaari	Etelä-Pohjanmaa (EP)	Suomi	63.29674	21.74184		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-27	Helsinki	Uusimaa (U)	Suomi	60.24306	25.07201		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)	Muutama havaintoalueella	2024-08-26	Hyvinkää	Uusimaa (U)	Suomi	60.597513	24.791601	Sure	NEUTRAL	The Atlas of Finnish Fungi
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-25	Kirkkonummi	Uusimaa (U)	Suomi	60.15267	24.56421		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-24	Järvenpää	Uusimaa (U)	Suomi	60.488	25.12603		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-24	Mikkeli	Etelä-Savo (ES)	Suomi	61.7	27.3		NEUTRAL	iNaturalist Suomi Finland
karvarousku (fi) — Lactarius torminosus	karvarousku (fi)		2024-08-24	Orimattila	Uusimaa (U)	Suomi	60.83387	25.44881		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
