Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-21	Helsinki	Uusimaa (U)	Suomi	60.27027	24.90561		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-21	Sotkamo	Kainuu (Kn)	Suomi	64.198012	28.235613	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-21	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.23479	25.65559		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-21	Muurame	Etelä-Häme (EH)	Suomi	62.23017	25.57432		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-21	Muurame	Etelä-Häme (EH)	Suomi	62.23017	25.57432		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-21	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.23673	25.65275		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-21	Raasepori	Varsinais-Suomi (V)	Suomi	60.13668	23.52871		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-21	Espoo	Uusimaa (U)	Suomi	60.31742	24.67804		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-20	Vihti	Varsinais-Suomi (V)	Suomi	60.29327	24.508082	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-20	Hollola	Etelä-Häme (EH)	Suomi	60.9878	25.49604		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-20	Salo	Varsinais-Suomi (V)	Suomi	60.45414	23.63406		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-20	Salo	Varsinais-Suomi (V)	Suomi	60.45697	23.62786		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-20	Salo	Varsinais-Suomi (V)	Suomi	60.45685	23.62797		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-20	Salo	Varsinais-Suomi (V)	Suomi	60.45639	23.6211		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-20	Salo	Varsinais-Suomi (V)	Suomi	60.45659	23.62145		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-20	Turku	Varsinais-Suomi (V)	Suomi	60.41615	22.20329		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-20 [7:24]	Parainen	Varsinais-Suomi (V)	Suomi	60.135715	21.659077		NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-20 [16:05]	Espoo	Uusimaa (U)	Suomi	60.181595	24.709913	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-19	Espoo	Uusimaa (U)	Suomi	60.17758	24.72752		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-19	Espoo	Uusimaa (U)	Suomi	60.17865	24.72886		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-19	Muurame	Etelä-Häme (EH)	Suomi	62.09417	25.64622		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-19	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.057219	21.697784	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-18	Helsinki	Uusimaa (U)	Suomi	60.26783	25.15335		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-18	Kärkölä	Etelä-Häme (EH)	Suomi	60.90482	25.24535		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-18	Vantaa	Uusimaa (U)	Suomi	60.24093	25.12258		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-18	Salo	Varsinais-Suomi (V)	Suomi	60.365135	23.204704	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)	40-50	2025-09-17 [16:00]	Eckerö	Ahvenanmaa (A)	Suomi	60.246116	19.493066	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-17	Parainen	Varsinais-Suomi (V)	Suomi	60.16342	21.68968		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-16	Sipoo	Uusimaa (U)	Suomi	60.25839	25.397335	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-16	Espoo	Uusimaa (U)	Suomi	60.19965	24.73332		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-16	Helsinki, Kerava, Sipoo, Tuusula, Vantaa	Uusimaa (U)	Suomi	60.3	25.1		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-16	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.23543	25.69319		NEUTRAL	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-14	Espoo	Uusimaa (U)	Suomi	60.234677	24.676171		NEUTRAL	Fungal collection of the Botanical Museum, University of Oulu (OULU)
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-14	Raasepori	Varsinais-Suomi (V)	Suomi	60.01044	23.34799		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-14	Tampere	Etelä-Häme (EH)	Suomi	61.60904	23.96494		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-14	Espoo	Uusimaa (U)	Suomi	60.13121	24.67399		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-14	Espoo	Uusimaa (U)	Suomi	60.234674	24.676179	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-13	Hartola, Joutsa, Mäntyharju	Etelä-Häme (EH), Etelä-Savo (ES)	Suomi	61.7	26.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-13 [9:34-10:29]	Helsinki	Uusimaa (U)	Suomi	60.243244	25.206433	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-13	Vihti	Varsinais-Suomi (V)	Suomi	60.28463	24.51411		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-13	Kaarina, Lieto, Masku, Nousiainen, Raisio, Rusko, Turku	Varsinais-Suomi (V)	Suomi	60.5	22.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-13 [9:34-10:29]	Helsinki	Uusimaa (U)	Suomi	60.243244	25.206433	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-13 [16:28]	Espoo	Uusimaa (U)	Suomi	60.182382	24.734982	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-13 [13:50]	Vihti	Varsinais-Suomi (V)	Suomi	60.284672	24.513937	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-13 [10:30]	Tampere	Etelä-Häme (EH)	Suomi	61.468567	23.81373	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-11	Porvoo	Uusimaa (U)	Suomi	60.368902	25.704065		NEUTRAL	Fungal collection of the Botanical Museum, University of Oulu (OULU)
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-11	Espoo	Uusimaa (U)	Suomi	60.29767	24.62026		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-11	Espoo	Uusimaa (U)	Suomi	60.29881	24.61903		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-11	Hämeenlinna	Etelä-Häme (EH)	Suomi	60.996008	24.414001	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-11	Hämeenlinna	Etelä-Häme (EH)	Suomi	61.220636	25.149249	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-11 [17:10]	Espoo	Uusimaa (U)	Suomi	60.183818	24.673427	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-10	Hämeenlinna	Etelä-Häme (EH)	Suomi	61.193981	25.137856	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)	20	2025-09-10	Valkeakoski	Etelä-Häme (EH)	Suomi	61.206805	24.057164	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-09 [10:57-10:57]	Hämeenlinna	Etelä-Häme (EH)	Suomi	61.216251	25.134927	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-09	Lohja, Salo	Varsinais-Suomi (V)	Suomi	60.3	23.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-08	Hämeenlinna	Etelä-Häme (EH)	Suomi	60.85138	24.3647		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-07	Lahti	Etelä-Häme (EH)	Suomi	60.97583	25.741483	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-07	Tammela	Etelä-Häme (EH)	Suomi	60.87502	23.75293		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-07	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.01892	25.4345		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-07	Parainen	Varsinais-Suomi (V)	Suomi	60.3	21.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-06	Turku	Varsinais-Suomi (V)	Suomi	60.5523	22.2974		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-06	Närpiö	Etelä-Pohjanmaa (EP)	Suomi	62.53924	21.12477		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)	Kymmenittäin nousemassa	2025-09-05	Ylöjärvi	Satakunta (St)	Suomi	61.681283	23.437689	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-05	Vantaa	Uusimaa (U)	Suomi	60.28987	25.18387		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-05	Forssa	Etelä-Häme (EH)	Suomi	60.79622	23.6361		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-05	Helsinki	Uusimaa (U)	Suomi	60.17578	25.02917		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-04	Imatra	Etelä-Savo (ES)	Suomi	61.20865	28.75772		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-04	Helsinki, Sipoo	Uusimaa (U)	Suomi	60.1	25.1		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-04	Kirkkonummi	Uusimaa (U)	Suomi	60.15408	24.56329		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-02	Hanko	Uusimaa (U)	Suomi	59.85555	23.072619	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-09-02	Espoo	Uusimaa (U)	Suomi	60.187504	24.635224		NEUTRAL	Kastikka Floristic Archives (H)
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-08-31	Helsinki	Uusimaa (U)	Suomi	60.23457	25.14037		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)	1	2025-08-31	Lohja	Varsinais-Suomi (V)	Suomi	60.206948	23.704646		NEUTRAL	LajiGIS: Species mapping and surveys
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-08-30	Parainen	Varsinais-Suomi (V)	Suomi	60.15426	21.29932		NEUTRAL	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-08-30	Aura	Varsinais-Suomi (V)	Suomi	60.61376	22.52984		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-08-28	Kirkkonummi	Uusimaa (U)	Suomi	60.28641	24.44952		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-08-24 [7:28-18:13]	Kaarina	Varsinais-Suomi (V)	Suomi	60.397312	22.300776	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-08-10	Sipoo	Uusimaa (U)	Suomi	60.354873	25.201263	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-08-08	Espoo, Kirkkonummi, Nurmijärvi, Vihti	Uusimaa (U), Varsinais-Suomi (V)	Suomi	60.3	24.5		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2025-08-08	Porvoo	Uusimaa (U)	Suomi	60.38292	25.66619		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)	10	2025-01-26	Raasepori	Varsinais-Suomi (V)	Suomi	60.042409	23.021772	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)	n. 7	2024-12-31	Vantaa	Uusimaa (U)	Suomi	60.27361	25.119354	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-12-30	Espoo	Uusimaa (U)	Suomi	60.30373	24.70999		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-12-29	Helsinki	Uusimaa (U)	Suomi	60.24884	24.85767		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-12-29	Espoo, Kirkkonummi, Nurmijärvi, Vihti	Uusimaa (U), Varsinais-Suomi (V)	Suomi	60.3	24.5		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)	Useita	2024-12-25	Turku	Varsinais-Suomi (V)	Suomi	60.427186	22.207121	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)	30	2024-12-02	Raasepori	Uusimaa (U)	Suomi	59.943259	23.377131	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-12-01	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.24764	25.65654		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-12-01	Vantaa	Uusimaa (U)	Suomi	60.31716	25.14339		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-12-01	Espoo	Uusimaa (U)	Suomi	60.263398	24.563723	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-30	Helsinki	Uusimaa (U)	Suomi	60.27592	25.19407		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-30	Sauvo	Varsinais-Suomi (V)	Suomi	60.25961	22.78556		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-26	Mikkeli	Etelä-Savo (ES)	Suomi	61.64779	27.19388		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)	2	2024-11-19	Helsinki	Uusimaa (U)	Suomi	60.23835	24.95224	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-17	Lieto	Varsinais-Suomi (V)	Suomi	60.5177	22.48428		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-16	Tampere	Etelä-Häme (EH)	Suomi	61.5288	23.728		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-16	Imatra	Etelä-Savo (ES)	Suomi	61.191374	28.797623	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-13	Närpiö	Etelä-Pohjanmaa (EP)	Suomi	62.50639	21.2103		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-11 [15:31] - 2024-11-15 [15:31]	Salo	Varsinais-Suomi (V)	Suomi	60.334041	23.216105	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-10	Ruokolahti	Etelä-Savo (ES)	Suomi	61.282411	28.864693	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-10	Aura, Lieto, Loimaa, Pöytyä	Satakunta (St), Varsinais-Suomi (V)	Suomi	60.7	22.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-10	Hausjärvi, Hyvinkää, Riihimäki	Etelä-Häme (EH), Uusimaa (U)	Suomi	60.7	24.9		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-10	Kirkkonummi	Uusimaa (U)	Suomi	60.152227	24.386962	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-09	Tampere	Etelä-Häme (EH)	Suomi	61.46174	23.83212		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-09	Espoo	Uusimaa (U)	Suomi	60.31339	24.65834		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-04	Harjavalta	Satakunta (St)	Suomi	61.35014	22.1806		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-11-04 [8:59-13:20]	Kirkkonummi	Uusimaa (U)	Suomi	60.14607	24.37405	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-30 [9:50]	Forssa	Etelä-Häme (EH)	Suomi	60.794077	23.635419	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-29	Espoo	Uusimaa (U)	Suomi	60.30326	24.60475		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-29	Vantaa	Uusimaa (U)	Suomi	60.344136	25.085886	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-27	Vantaa	Uusimaa (U)	Suomi	60.29063	25.18601		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-27	Vantaa	Uusimaa (U)	Suomi	60.31194	25.138		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-27	Vantaa	Uusimaa (U)	Suomi	60.31637	25.13212		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-27 [13:42-15:21]	Tampere	Etelä-Häme (EH)	Suomi	61.467968	23.81648	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-26	Kemiönsaari, Raasepori, Salo	Varsinais-Suomi (V)	Suomi	60.1	22.9		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-25	Vantaa	Uusimaa (U)	Suomi	60.25976	24.84261		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-25	Kirkkonummi	Uusimaa (U)	Suomi	60.10809	24.48722		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-24	Pori	Satakunta (St)	Suomi	61.56938	21.55262		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-24	Vihti	Varsinais-Suomi (V)	Suomi	60.53561	24.61498		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-22 [16:38-17:20]	Espoo	Uusimaa (U)	Suomi	60.203879	24.622629	Sure	NEUTRAL	Notebook, general observations
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-22	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.09351	21.70822		NEUTRAL	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-22	Muurame	Etelä-Häme (EH)	Suomi	62.21733	25.52004		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-22	Porvoo	Uusimaa (U)	Suomi	60.37594	25.73839		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-20	Kaarina	Varsinais-Suomi (V)	Suomi	60.39871	22.30264		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-20	Kaarina	Varsinais-Suomi (V)	Suomi	60.40029	22.30382		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-20	Vesilahti	Etelä-Häme (EH)	Suomi	61.30165	23.38653		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-20	Hyvinkää, Nurmijärvi, Vihti	Uusimaa (U), Varsinais-Suomi (V)	Suomi	60.5	24.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-20 [11:59-17:00]	Turku	Varsinais-Suomi (V)	Suomi	60.430471	22.281829	Sure	NEUTRAL	The Atlas of Finnish Fungi
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-19	Sipoo	Uusimaa (U)	Suomi	60.36132	25.20462		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
suppilovahvero (fi) — Craterellus tubaeformis	suppilovahvero (fi)		2024-10-19	Lieto	Varsinais-Suomi (V)	Suomi	60.62401	22.65613		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
